gene	value
RP11-529K1.3	4.09333333333333
LA16c-429E7.1	0
RP13-379O24.2	0.00333333333333333
CTB-134F13.1	0
RP6-24A23.6	0
RP11-457I16.2	0
PWRN2	0
RP11-49I11.1	2.77833333333333
RP11-728K20.2	0
RP11-63M22.1	0
RP13-516M14.1	2.34111111111111
RP11-403N16.3	0
CTD-2270P14.1	9.85111111111111
RP11-20G6.3	2.14083333333333
CTD-2358C21.3	0
RP11-669I1.1	0
RP11-24N18.1	0
RP11-16N11.2	0.253333333333333
RP11-21B23.3	0
RP11-801I18.1	0
RP11-56L13.7	0
RP11-615I2.2	0.378888888888889
CTD-2541J13.1	0.0175
RP11-382A20.2	0.0516666666666667
RP11-142A12.1	0
CTB-113P19.4	0.025
AP000223.42	0.235833333333333
RP13-192B19.2	0.00833333333333333
RP11-592N21.2	0.348333333333333
RP11-930P14.2	0.18
STAM-AS1	0.561666666666667
CTA-363E6.6	0.0025
RP11-432I5.2	0.0408333333333333
CTD-2055G21.1	0
AC012531.25	0.389166666666667
CTC-457E21.1	0
RP11-109D24.1	0.000833333333333333
RP11-552C15.1	0.00416666666666667
GS1-21A4.1	0
RP1-140K8.5	0.647777777777778
RP11-883G14.3	0
RP11-382A20.7	0.0116666666666667
RP11-352B15.2	0.00166666666666667
RP11-432I5.4	0.0225
RP3-522J7.6	0.0075
RP11-491F9.1	0
RP11-327F22.4	0
RP5-1142A6.7	0
RP11-23N2.4	0.005
RP11-775C24.3	0.210833333333333
RP11-883G14.4	0
RP11-413H22.2	0
RP11-24D15.1	0
RP11-452L6.7	0.745555555555556
RP11-23E10.3	0
BGLT3	0
SNAI3-AS1	3.46333333333333
RP11-375I20.6	0.283333333333333
RP11-521O16.1	0.015
RP11-21M24.3	0.00583333333333333
RP11-439L8.5	0
KB-1000E4.2	0.0266666666666667
RP11-1299A16.3	0.143333333333333
RP11-717I24.1	0
RP11-303E16.8	0.965
RP11-250B2.5	0.885833333333333
LA16c-385E7.1	0.0258333333333333
RP1-178F10.1	0.1975
RP11-133K1.7	0.0411111111111111
RP11-403P17.2	0.0166666666666667
AF213884.2	0.0408333333333333
RP11-315D16.4	0.118888888888889
RP11-368L12.1	0.14
RP11-46C24.6	0.0075
RP11-69H7.2	0
RP11-152L20.3	0
AC004158.3	0.00111111111111111
AL136419.6	1.64083333333333
RP11-447M4.1	0
RP11-278A23.2	0
RP11-1006G14.1	0.108333333333333
RP4-529N6.2	0.00333333333333333
LINC01541	0
RP11-546O6.4	0.0375
RP11-643C9.2	0
CTA-363E6.5	0
CTD-2076M15.1	0
CTB-36H16.2	0.0975
RP11-44L9.2	0
AC026150.8	0.588333333333333
RP11-556H2.4	0
RP11-513N24.1	0.00333333333333333
RP11-439E19.9	0.153333333333333
RP11-449J10.1	0
LINC00543	0.00166666666666667
RP11-525K10.1	0
CTA-29F11.1	11.7083333333333
RP11-616M22.7	0.823333333333333
RP11-747H7.3	0.941111111111111
RP11-744D14.2	0
AC009133.17	0.0133333333333333
LINC01243	0
AF067845.1	0
RP11-165M1.2	0.035
AC005307.1	0.000833333333333333
RP11-106M3.2	0.129166666666667
RP11-264L1.4	0
RP11-72I8.1	0.1075
LINC01227	0.0733333333333333
LINC00554	0
RP11-2F9.4	0
AC026471.6	0.0691666666666667
CTC-391G2.1	0
RP11-366L5.1	0.323333333333333
RP11-255C15.3	0.0466666666666667
RP11-329J18.3	0
RP11-482M8.1	0.158888888888889
CTD-2196E14.6	3.24166666666667
RP11-403P17.3	0
RP11-609N14.1	0.005
RP11-120K18.2	0
RP11-553E24.3	0
RP11-677O4.2	0
PWRN3	0
RP11-184E9.2	0
RP11-445O3.3	0.0183333333333333
RP11-226L15.5	2.11166666666667
RP11-491F9.5	0
RP1-39J2.1	0
RP11-311C24.1	16.7333333333333
RP11-352G18.2	0.153333333333333
CTD-2083E4.4	0.61
CTD-2008P7.1	0.0541666666666667
RP11-304L19.13	4.02888888888889
RP11-856M7.1	0
RP11-580I1.1	0
CASC17	0.00166666666666667
RP11-112L7.1	0
RP11-298D21.1	0
RP11-21M24.2	0.0291666666666667
RP11-982M15.8	0.0175
RP5-882C2.2	3.52333333333333
RP11-1348G14.5	0.0533333333333333
RP11-354M1.2	0.00583333333333333
LINC00890	0
Z84812.4	0.245
PKI55	2.97333333333333
RP11-61J19.4	0.02
RP11-872J21.3	1.49333333333333
RP11-161M6.2	0.972222222222222
CTD-2007L18.5	0.00333333333333333
CTD-2547L24.4	0.0275
RP11-107F6.3	0
RP11-319G9.3	0.153333333333333
GS1-358P8.4	4.88166666666667
RP11-249C24.10	0.0208333333333333
RP11-1437A8.4	0
RP11-524O1.4	0.574166666666667
GHc-362H12.3	0.0633333333333333
CTD-3253I12.1	0
RP11-256I9.2	0
RP11-468I15.1	0
RP11-152F13.10	0.0416666666666667
RP11-434B12.1	0.3825
RP11-531A24.3	0
RP11-60H5.1	0.000833333333333333
RP11-586K12.4	0
RP11-17M15.1	0.00333333333333333
CTD-2009A10.1	0
RP11-437L7.1	0
RP11-403P17.5	0
FBXL19-AS1	1.9725
RP11-264B17.2	0
CTD-2144E22.8	0
RP11-439E19.10	0.3425
RP11-80F22.15	0
RP11-558A11.1	0
RP11-254F19.2	0
RP4-576H24.4	0
RP11-22H5.2	0.00333333333333333
RP11-459F6.1	0
RP11-394I13.1	0.00833333333333333
AC002310.13	0
CTD-2373J6.1	0.0433333333333333
RP11-680G24.5	0.19
RP11-715J22.4	0.338888888888889
LINC01229	0.0555555555555556
RP11-211G23.2	0.408888888888889
RP11-320H14.1	0.00333333333333333
RP11-483I13.5	3.02583333333333
HCCAT5	0.0225
AC009120.5	0.0925
TAT-AS1	0.121666666666667
CASC22	0
RP11-96D1.5	0.07
CTD-2026K11.1	0.24
CTD-2012K14.4	0
RP11-554A11.7	0.0208333333333333
PRCAT47	0.276666666666667
ADPGK-AS1	0.0166666666666667
RP11-2C24.4	2.42166666666667
RP11-95M5.1	0
XKR7	0.0558333333333333
RP11-105C19.1	0.0275
AC008088.4	0.0191666666666667
LINC00565	0.0725
RP11-196G11.2	1.06222222222222
RP11-363E7.4	4.265
LINC01254	0
RP11-343C2.11	17.0055555555556
CCPG1	15.0277777777778
RP11-57H14.4	1.2775
RP11-731J8.2	0
CTD-3154N5.1	0.0808333333333333
RP1-228H13.5	1.63444444444444
RP11-989E6.8	0
RP11-538I12.3	0.0266666666666667
AC137934.1	1.99444444444444
LINC01311	1.02916666666667
RP11-380D11.2	0
RP11-459F6.3	0.00666666666666667
RP11-327F22.1	0
LINC01416	0
RP11-483P21.6	0
CTA-363E6.7	0.0333333333333333
FTO-IT1	0.200833333333333
RP11-548M13.1	0
RP4-575N6.5	0
LINC00622	0.0516666666666667
CAPN10-AS1	1.51083333333333
RP11-476D10.1	0.005
FOXC2-AS1	0.0708333333333333
RP11-916L7.1	0
RP11-384P7.7	0.025
RP11-552M11.8	0.1775
KB-1836B5.1	0.154166666666667
RP5-978I12.1	0
RP11-426C22.6	0.0141666666666667
LA16c-425C2.1	0.0533333333333333
RP11-30L15.6	0.329166666666667
RP11-299H22.7	0
RP11-488I20.8	0
RP11-350A1.2	0
LINC00557	0
RP11-297L17.2	0
RP11-690D19.3	0.365
RP11-190D6.2	0
RP11-295D22.1	0
RP11-504A18.1	0.0766666666666667
RP1-58B11.1	0
RP11-105C19.2	0
RP11-586K12.8	0
RP11-142G1.3	0
GS1-120K12.4	0.258333333333333
RP11-333I13.1	0.0466666666666667
MKRN3-AS1	0.005
RP11-77H9.8	0.283333333333333
RP11-315A16.1	0
RP11-150D5.2	0
RP11-854K16.3	0
RP11-285A1.1	0.0975
LA16c-395F10.2	0
RP3-518E13.2	0
DOCK9-AS2	0.830833333333333
RP11-165H23.1	0
RP13-122B23.8	0.0933333333333333
RP4-647J21.1	0.00166666666666667
RP11-521L9.1	0
RP11-534L20.5	0.174166666666667
RP11-546B15.1	0.00333333333333333
RP1-140C12.2	0.0291666666666667
LINC01572	5.83555555555556
RP11-1437A8.5	0
RP11-116D2.1	0
CTD-2050B12.1	0
RP11-370P15.2	0
LL09NC01-254D11.1	0.000833333333333333
RP11-111K18.2	0.278333333333333
RP11-744K17.1	0
GS1-279B7.1	0
RP11-84D1.2	0
CTD-3247F14.2	2.04583333333333
AC012322.1	0
CTD-2588J6.2	0
RP11-791M20.1	0
RP11-209D14.2	0.0433333333333333
RP11-151E14.1	0
RP11-574H6.1	0
CTC-471C19.1	0
RP1-149C7.1	0
RP11-417E7.2	0
WFDC21P	0.32
RP11-24M17.6	0
AP006547.3	0.005
RP11-673P17.4	0
RP11-357N13.1	0
RP11-274H2.5	0.425
SULT1A3	31.58
RP11-6O2.4	0.108333333333333
RP11-195M16.3	0.000833333333333333
LINC00555	0.00583333333333333
RP11-252E2.2	0.0108333333333333
RP11-545A16.4	0.01
RP11-303E16.2	13.3008333333333
RP11-538I12.2	0.00666666666666667
RP11-1000B6.3	1.37
RP11-74C13.4	0.07
RP11-483K5.3	0
RP11-264B17.3	0.987777777777778
RP11-7K24.3	0.268888888888889
RP11-701H24.4	0.241111111111111
RP11-554A11.8	0
RP1-223E5.4	2.02166666666667
LINC01195	0
RP11-179B15.6	0.00333333333333333
RP11-481J2.1	0.0175
RP11-252A24.3	0.1975
RP1-166H4.2	0.000833333333333333
LINC01228	0
RP11-93I21.3	0.0166666666666667
KB-1460A1.5	0.701666666666667
RP11-20G6.2	0.005
RP11-21B23.2	0.0575
CTD-3126B10.1	0.0075
RP11-355O1.11	2.52083333333333
RP11-899L11.1	0
RP11-690I21.2	0.120833333333333
LINC00563	0.00583333333333333
RP11-819C21.1	0.151666666666667
RP4-545K15.5	1.45777777777778
RP11-298D21.3	0
RP11-734K21.5	0.165833333333333
LMO7-AS1	0
RP11-141O15.1	0.0025
RP11-325K4.2	1.08416666666667
TMEM178B	2.11333333333333
RP3-523K23.2	7.9375
RP11-333O1.1	0.00666666666666667
RP11-104N10.1	0.176666666666667
RP11-62H20.1	0.0025
RP11-496D24.2	0.0183333333333333
FLJ26245	0.00333333333333333
RP11-304L19.3	0.149166666666667
AC135050.5	0
RP11-795F19.1	1.06555555555556
RP11-361D14.2	0
RP11-1021N1.1	0.0144444444444444
RP11-93O14.2	0.0816666666666667
RP4-798A10.7	6.13
RP11-37C7.3	1.17083333333333
RP11-20I23.6	0.884166666666667
RP11-303E16.5	0
RP11-2A4.4	0
RP11-697E2.6	0.0858333333333333
EPPK1	7.82
RP11-571O6.1	0
RP11-215E13.1	0
CTD-2583P5.3	0
RP11-723O4.9	1.235
RP11-58A18.1	0
RP11-775H9.3	0
RP11-517B11.7	0.368333333333333
RP11-68I18.10	0.139166666666667
RP11-252A24.5	0
RP11-1136G4.1	0
RP11-356C4.5	0
RP11-169E6.1	0.124166666666667
CTD-2015G9.2	0.0644444444444444
RP11-2L4.1	0
RP11-805I24.1	0
RP11-201A3.1	0
RP11-532F12.5	13.5077777777778
RP11-196O2.1	0
RP11-341N2.1	0.6
RP11-1007O24.2	0.328333333333333
CTA-445C9.14	2.9975
RP3-512B11.3	3.13916666666667
C16orf97	0.00111111111111111
RP11-16L14.2	0
RP11-863P13.5	0
RP11-704C2.1	0
CTD-2380F24.1	0
RP11-26O3.1	0
RP11-989E6.10	0.00583333333333333
RP3-496C20.1	0.0841666666666667
AC004449.6	0.0891666666666667
LINC00561	0
LA16c-361A3.3	0.0541666666666667
CLEC19A	0
RP1-80N2.3	0.5175
RP3-507I15.2	0.32
RP11-510C10.4	0
RP11-195F19.30	0.0716666666666667
RP11-166B2.5	0.00833333333333333
RP11-960L18.1	0.00333333333333333
RP11-344A16.2	0.0325
RP11-629O1.2	4.0525
ZNF865	3.03
CTD-2006K23.1	0.00916666666666667
RP11-830F9.7	0.580833333333333
AC140912.1	0
RP11-38G5.4	0.26
RP11-523L20.2	0.00111111111111111
RP11-510J16.5	1.40416666666667
AC009166.5	0
RP11-304L19.4	0.02
RP11-883G14.1	0.00444444444444444
CTD-2302E22.4	0.220833333333333
RP11-517C16.4	0
RP11-114H24.7	0
GOLGA8T	0.0133333333333333
AC009120.10	0
RP11-19D2.2	0
RP11-545A16.1	0
RP3-388M5.9	0.4625
AC137932.6	0.0488888888888889
RP4-714D9.5	0.534444444444444
RP11-673E11.2	0.0025
CTD-2520I13.1	0
RP11-297L17.4	0
CTD-2515H24.4	0
CTD-2196E14.5	0.01
RP11-44I10.3	0
RP11-308D13.3	0.00583333333333333
RP11-389C8.2	0.000833333333333333
RP11-325K4.3	0.6675
MUC22	0.000833333333333333
LA16c-444G7.1	0
RP11-760D2.11	0.000833333333333333
RP11-554A11.5	0
RP11-481E4.2	0
RP11-517C16.2	1.84583333333333
RP11-20I23.11	0.0258333333333333
RP11-295M3.2	0.02
RP11-389G6.3	0.18
RP11-276H1.2	0
RP11-616M22.3	0
RP11-524D16__A.3	0.0308333333333333
RP11-299H22.6	0
RP11-309M7.1	0.00166666666666667
RP11-343H19.1	0.0133333333333333
CTD-2125J1.1	0
RP4-584D14.7	0.414166666666667
RP11-157P23.2	0
RP11-354I13.1	0
AC002550.5	0.00416666666666667
RP11-2C15.1	0
RP11-359E8.5	0.00833333333333333
CTC-400I9.1	0
RP11-566K11.5	0.0175
RP11-653J6.1	0.0416666666666667
RP11-279O17.1	0
RP11-297D21.2	0.00833333333333333
RP11-174G6.5	7.81333333333333
AC140542.2	0
LINC01355	2.46166666666667
RP11-863P13.3	0
CTD-2049O4.1	0
RP11-297C4.1	0
RP11-65J3.14	0.210833333333333
RP11-318A15.2	0.480833333333333
RP11-498D10.5	0
RP11-378A13.1	0.343333333333333
LINC01616	0
CTD-2568A17.1	0.0144444444444444
AC006538.1	0.148333333333333
RP11-297C4.2	0.005
AP000439.5	0.0025
RP11-510M2.1	0
RP11-80F22.14	0.159166666666667
CTD-3185P2.1	0.968888888888889
CTA-14H9.5	2.1975
RP11-626G11.1	0.0625
PYCARD-AS1	0.2975
CTD-2165H16.4	0.314166666666667
RP11-134D3.2	0
RP11-59E19.4	0
MANEA-AS1	0.156666666666667
RP11-455F5.4	0.00333333333333333
RP11-96B5.4	0.00166666666666667
RP11-474B12.1	0.00166666666666667
VPS9D1-AS1	10.37
RP11-64K12.10	0
RP11-525K10.2	0
RP11-395N3.1	9.75166666666667
RP11-461L18.1	0
RP11-60L3.2	0.00416666666666667
RP11-388M20.2	0
CTD-2012K14.6	0.565833333333333
MAFTRR	0.275555555555556
RP11-473I1.6	0.0233333333333333
RP11-21B23.1	0.0116666666666667
RP11-165M1.3	0
CTD-2012K14.2	0.0366666666666667
LINC01177	0
RP11-244B22.6	0
LA16c-329F2.1	0
AC011525.2	0
RP11-378I6.1	0
RP11-114H24.3	0
AC009120.4	0.207777777777778
RP11-326A19.3	0.085
TEN1-CDK3	4.07888888888889
RP6-24A23.7	0.0158333333333333
RP11-543N12.1	0
RP11-268G13.1	0
RP11-455F5.5	0.295833333333333
RP1-168L15.5	0.175
RP11-22D3.1	0
RP11-1007O24.3	0.464166666666667
AC144833.1	0
CTD-2349B8.1	0.0244444444444444
RP11-16P6.1	0.822222222222222
LA16c-390E6.3	0
RP4-616B8.4	0.586666666666667
LINC01613	0
CTC-297N7.1	0.135
CTD-2083E4.7	0
RP13-126P21.2	0
RP11-354I13.2	0
RP11-22C11.2	1.90333333333333
RP11-399O19.9	0.214166666666667
DKFZP434H168	0
RP11-217B1.2	0.286666666666667
RP11-709D24.6	0
RP11-80F22.4	0
LINC00559	0
RP11-109D9.4	0.0166666666666667
CTD-2576D5.4	0.115833333333333
RP11-589C21.5	0.00833333333333333
RP11-981G7.1	0.0233333333333333
RP11-565N2.1	0
LINC01003	5.0025
TUBB8	4.52555555555556
AC002310.11	0.0391666666666667
RP11-106M3.3	0.0075
CTA-254O6.1	0.02
RP11-626G11.5	0.111111111111111
RP11-23E10.2	0.0025
RP11-731K22.1	0
RP11-1024P17.1	0.488333333333333
RP11-96D1.6	0.0358333333333333
RP11-152O14.4	0
RP11-61F12.1	0.0025
RP11-467I17.1	0
RP11-452L6.1	0.203333333333333
CTD-2014E2.6	0
RP11-77K12.3	0.401666666666667
RP11-429B14.4	0.015
RP11-578F21.6	0.01
RP11-77H9.6	0.0716666666666667
RP11-673P17.2	0
PAN3-AS1	0.974166666666667
AC135048.13	3.515
RP11-757F18.5	0.4825
CTD-2515H24.3	0
RP11-448G15.3	0.779166666666667
RP13-514E23.1	0.0258333333333333
LINC00566	0
RP11-63B13.1	0
RP11-96H17.1	0.0441666666666667
RP11-317P15.4	0.140833333333333
LA16c-358B7.3	0.0025
RP11-1437A8.6	0
TP53TG3B	0.0144444444444444
RP11-46D6.1	3.6725
RP11-432I5.8	0.0391666666666667
RP11-527L4.2	0.00333333333333333
LINC00558	0
RP11-403P17.4	0.0188888888888889
DLGAP1-AS5	0
RP11-408H20.1	0.8
RP11-82O18.2	0.075
CTB-31O20.2	4.14777777777778
RP13-487P22.1	0.0966666666666667
RP11-304L19.8	0.0316666666666667
RP11-15N24.4	0.292222222222222
RP11-244O19.1	0.528333333333333
CTA-305I2.1	0
RP11-319G9.5	0.2
RP11-3M1.1	0
RP11-281J9.2	0.00416666666666667
RP11-626K17.3	0
RP11-16E18.3	0.3375
RP11-665J16.1	0.00333333333333333
RP11-16E23.3	0.0675
CTD-2555A7.3	0.0108333333333333
RP11-467J12.4	0.0233333333333333
RP11-264B17.5	0
RP11-29G8.3	0.762222222222222
CTD-3229J4.1	0
CTD-2291D10.2	0
RP11-166B2.3	1.0025
CTD-2144E22.6	0
RP11-680G10.1	0
RP11-524C21.2	0.03
RP11-586K12.11	0
RP11-744I24.2	0
RP11-384L8.1	0.1075
RP11-553K8.5	0
RP1-168P16.2	0.14
RP11-21L23.2	2.95666666666667
RP4-614O4.11	0.1675
CTD-2385L22.1	0.0108333333333333
RP11-457M11.5	2.50416666666667
RP11-923I11.6	0
TMEM249	0.908888888888889
CTC-462L7.1	0.406666666666667
RP11-178L8.3	0
TPBGL	0.0266666666666667
RP11-426L16.9	0.0108333333333333
CTB-31N19.3	1.46555555555556
RP11-107D24.2	0
RP11-575H3.1	0.9325
CTD-2033A16.1	0.0108333333333333
PRSS46	0.00333333333333333
CTD-2636A23.2	0.0316666666666667
RP11-414J4.2	0.348888888888889
GAN	6.2975
AP000265.1	0.0275
AC010547.9	0.334444444444444
RP11-20I23.13	2.84333333333333
CTD-2291D10.1	0
RP11-6O2.3	0.055
RP11-243A14.1	0.00166666666666667
RP11-79H23.3	0.0025
RP11-580I1.2	0
RP11-484P15.1	0
RP11-189E14.4	0
RP11-554A11.4	0
RP11-91I8.1	0
RP5-842K16.2	0
RP11-357N13.3	0
RP11-390D11.1	0
RP11-405F3.5	0
RP11-352D13.6	0.0144444444444444
CTA-249B10.1	0
RP11-883G14.2	0
RP11-700H13.1	0
LA16c-390E6.5	0
RP11-309H21.3	0.005
RP11-529E10.6	1.03166666666667
RP11-327F22.2	0.0241666666666667
DISC1FP1	0.00555555555555556
RP11-489G11.3	0
CTD-2014E2.2	0
RP11-474D1.4	0
RP11-899L11.3	0
C15orf65	2.1775
RP11-21L1.1	0
RP11-96K19.4	0.2125
CTD-3064M3.3	0.0325
BEAN1-AS1	0.01
LA16c-313D11.12	0.445
RP5-1042I8.7	0.665833333333333
RP11-304L19.11	0.350833333333333
TTC39A-AS1	3.30111111111111
LINC00560	0
RP11-520P18.5	0.000833333333333333
RP11-50D9.3	0.0341666666666667
CTD-2515A14.1	0
RP11-1C8.5	0.0141666666666667
RP11-573G6.6	0.198333333333333
RP11-475B2.1	0
RP11-328J14.1	0
RP5-1119A7.17	0
SCRT1	0.0122222222222222
RP11-19N8.7	0
LINC00838	0
RP11-265N6.1	0.0225
RP11-401P9.4	0.0808333333333333
RP11-473C18.3	0
LA16c-366D1.3	0
RP1-168P16.1	0.139166666666667
RP13-467H17.1	0.131666666666667
RP11-719K4.6	0.075
RP11-354P17.15	0
RP11-178L8.5	0.0188888888888889
HPR	0.0244444444444444
RP11-327F22.5	0
LINC00165	0.0166666666666667
RP11-264M12.2	0.0125
RP11-953B20.1	0
SSTR5-AS1	0.248888888888889
LINC01477	0
RP11-196G18.22	15.7991666666667
RP11-77K12.1	0.61
RP11-161M6.5	0
RP11-679B19.2	0
CTD-2196E14.3	0
RP11-307O13.1	0.0166666666666667
GS1-204I12.4	0.0358333333333333
RP4-668J24.2	0
CTD-2358C21.4	0
LA16c-431H6.6	0.4625
RP11-669C19.1	0.000833333333333333
AC002551.1	0.0425
RP4-612B15.3	0.399166666666667
MIR3976HG	0
GOLGA8S	0.0283333333333333
RP11-345J4.5	60.7266666666667
LINC00922	0.00222222222222222
RP11-2K6.2	0
RP11-21B21.4	0.205833333333333
RP11-506E9.3	0.01
RP11-152O14.1	0
RP11-305A4.3	0
CTC-523E23.1	0.313333333333333
AC005592.3	0.00416666666666667
RP11-102M11.2	0.150833333333333
RP11-626G11.3	0.000833333333333333
RP11-1223D19.1	0.0666666666666667
RP11-103J17.2	0
RP11-650L12.2	0.0208333333333333
RP11-442N1.2	0
RP11-498D10.3	0.00583333333333333
RP11-22P6.2	0.171666666666667
CTC-459F4.1	0.0691666666666667
DYX1C1-CCPG1	0.0222222222222222
WI2-89031B12.1	0.44
RP11-10O17.3	0.1975
RP11-529K1.2	1.05333333333333
RP11-69H7.3	0
CTD-2354A18.1	0
RP11-174G17.2	0
RP11-252K23.2	1.61083333333333
RP4-555D20.2	0.314166666666667
TCF24	1.14833333333333
RP11-709D24.5	0
AC005606.14	0.224166666666667
RP11-350O14.18	0.02
GOLGA8H	0.055
RP11-90P13.1	0.00583333333333333
ISY1-RAB43	3.60833333333333
RP11-744I24.3	0.00916666666666667
RP1-118J21.25	0.645
RP11-283I3.6	1.25916666666667
RP11-244B22.11	0
LOXL1-AS1	23.5688888888889
RP11-44I10.6	0
RP11-434E6.2	0
RP11-44F14.2	1.97333333333333
RP11-430C1.1	0.00222222222222222
RP11-895K13.2	0
RP11-382N13.2	0
RP11-22D3.2	0
RP11-863P13.2	0
RP11-502H18.2	0
RP11-351A20.1	0
CTD-2311M21.3	0
RP11-265N6.2	0
RP11-48G14.1	0.0141666666666667
LINC00662	5.14888888888889
RP11-691G17.1	0.000833333333333333
RP11-223I10.1	0.015
RP11-533E19.2	0
RP11-435I10.4	0.156666666666667
RP11-58C22.1	0
RP11-264L1.3	0.223333333333333
RP11-303E16.6	0.0311111111111111
RP1-265C24.8	0.0183333333333333
RP11-146F11.1	2.93777777777778
RP11-928F19.5	0
RP11-143I21.1	0.00333333333333333
RP13-638C3.4	0.161666666666667
CTD-2309O5.3	0
CTD-2135D7.4	0
MIA	13.3022222222222
RP11-141J13.5	0.0108333333333333
RP11-67A1.2	0.0125
RP5-867C24.5	0
RP11-515E23.1	0
RP11-333E1.1	1.39333333333333
CTC-479C5.12	1.21333333333333
RP11-63A1.1	0.0158333333333333
AC144831.1	1.10416666666667
RP11-473M20.16	1.33
RP11-314A20.5	0
RP11-542C16.2	0.0633333333333333
RP11-235E17.4	0.240833333333333
CTD-2561B21.5	0.00166666666666667
PCDHGA9	0.58
RP11-461A8.1	0
GFY	0.00333333333333333
RP11-893F2.14	0.00916666666666667
MMP25-AS1	13.7711111111111
RP11-506D12.5	0
CTD-2529O21.2	0
CTC-281F24.1	0.491666666666667
RP11-212I21.4	0.105833333333333
DLGAP1-AS2	1.69583333333333
RP11-676J12.7	0
RP11-700H6.4	0
AC003009.1	0
RP11-66H6.3	0
RP11-63A1.2	0
RP11-177N22.3	0.005
RP11-81K2.1	0.0116666666666667
RP13-1032I1.7	1.985
RP11-74E22.3	0.2075
RP11-763E3.1	0
RP11-1260E13.4	0.0144444444444444
SNORD3B-2	4.18
DKFZP434A062	0.0333333333333333
RP11-515O17.3	0.00333333333333333
RP11-589P10.5	1.39666666666667
AC139099.5	3.21916666666667
CTD-2135D7.5	0.0025
CTD-2561B21.10	0.035
CTC-524C5.5	0
RP11-670E13.5	0
RP11-455O6.2	0
AC009134.1	0
BCAR4	0.0177777777777778
RP11-483C6.1	0.0608333333333333
RP11-676J12.6	0
CTD-2033A16.3	0.448333333333333
RP13-638C3.3	0
RP11-876N24.2	0
LA16c-380H5.1	0.0877777777777778
RP11-266L9.5	0.26
RP11-96D1.11	13.0341666666667
RP11-81A22.5	0.21
CTA-972D3.2	0.0075
CTD-2529O21.1	0.0583333333333333
RP1-302G2.5	0.0241666666666667
OCLM	1.1625
RP11-462G12.1	0.170833333333333
RP11-353N14.4	0.0458333333333333
RP11-124N19.3	0.00333333333333333
RP11-160E2.6	1.39222222222222
PCDHGB3	0.933333333333333
CTD-2031P19.5	0.00416666666666667
AC144836.1	0.0558333333333333
RP11-876N24.4	0.00583333333333333
RP11-1055B8.3	0.497777777777778
RP5-1050D4.5	1.01666666666667
RP11-676J12.4	0.748888888888889
RP11-960B9.2	0
CORO7	25.0977777777778
RP11-199F11.2	4.32666666666667
RP5-867C24.4	0.0733333333333333
U95743.1	0.00111111111111111
RP11-160E2.11	0.00583333333333333
RP11-1260E13.2	0.0466666666666667
RP11-55L4.1	0
RP5-1107A17.3	0
RP1-4G17.5	0.445833333333333
RP11-235E17.2	0.161111111111111
LA16c-390H2.4	0.0488888888888889
CTD-2561B21.4	0
CTC-457L16.2	0.0575
RP11-517A5.7	0
RP11-1197K16.2	0.0733333333333333
RP11-353N14.3	0
AP005530.1	0.005
CTD-3195I5.4	0.04
LA16c-380H5.2	0.0841666666666667
RP11-473M20.9	0.00666666666666667
RP11-669E14.6	0
CTB-193M12.3	0.0308333333333333
RP11-515E23.2	0
MMP12	0.0266666666666667
RP11-388C12.8	1.09833333333333
RP11-85G18.6	0.401666666666667
RP11-498C9.3	0.0583333333333333
RP11-490O6.2	0.131111111111111
RP5-1050D4.3	0.0458333333333333
RP11-676J12.8	0.00833333333333333
CTD-2545H1.2	0.025
MIR193BHG	5.37333333333333
RP1-59D14.1	0.0366666666666667
LINC01569	6.82888888888889
AC021224.1	0.0741666666666667
TMEM256-PLSCR3	0.106666666666667
LA16c-321D4.2	0.0466666666666667
CCER2	1.64
RP11-96D1.9	0.1175
AJ003147.8	0.0225
CTD-2545G14.7	0.905
LA16c-349E10.1	0.222222222222222
CTA-276F8.2	0
RP11-667K14.4	0.0775
RP3-422G23.4	0.00166666666666667
RP11-1260E13.3	0.0266666666666667
RP11-296A16.1	0.203333333333333
PCDHGA4	0.896666666666667
RP11-334C17.5	6.82333333333333
RP11-353N14.5	0.0333333333333333
CTC-786C10.1	0.570833333333333
LINC00621	0.2
LA16c-306E5.2	0.548888888888889
RP11-104H15.9	0
OR1D5	0
RP11-156P1.2	0.06
RP13-638C3.2	0.801666666666667
SPON1	0.0122222222222222
RP13-1032I1.10	0.0216666666666667
CTD-2561B21.3	0
RP11-497H17.1	1.05583333333333
OVCA2	32.1555555555556
AJ003147.9	0.0458333333333333
RP11-64J4.2	0
RP5-1050D4.4	0.0558333333333333
RP11-311F12.1	0.0125
GLIS2-AS1	0.00583333333333333
CTC-277H1.7	0.200833333333333
CTD-3195I5.3	0
RP11-46I8.3	0.0816666666666667
RP11-485G7.6	0.01
RP11-295D4.1	0.58
RP11-44F14.8	0.4725
AC106782.20	0.0183333333333333
RP11-1000B6.8	0.484444444444444
RP11-1099M24.7	0.0116666666666667
CTD-2135D7.2	0.00166666666666667
AC009133.21	0
RP11-196G11.4	5.63416666666667
RP11-353N14.1	0.237777777777778
RP11-1113L8.1	0
RP11-353N14.2	4.20333333333333
RP11-818O24.3	0
RP11-214O1.1	0.03
RP11-961A15.1	0
U91319.1	0.227777777777778
RP11-667K14.5	0
MRPL12	70.0377777777778
RP11-565F19.4	0
RP13-580F15.2	0.22
RP11-498C9.2	0.00416666666666667
RP11-28G8.1	0
